antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
상의_소재_니트,하의_소재_시폰,0.18616642224906382,0.02204160693797479,0.004801223830578706,0.025789955957553724,1.1700578832626318,1.0,0.0006978167263157961,1.003847577883744,0.17858863493528992,0.023604047181041015,0.003832830768845604,0.12180772295443536
하의_소재_시폰,상의_소재_니트,0.02204160693797479,0.18616642224906382,0.004801223830578706,0.21782548995131698,1.170057883262632,1.0,0.0006978167263157961,1.040475708803503,0.14861718938775426,0.023604047181041015,0.03890115690451645,0.12180772295443536
상의_소재_린넨,하의_소재_데님,0.03410657341195051,0.36291199040305516,0.009844572415937312,0.2886414972571797,0.795348472605191,1.0,-0.002533112026821568,0.8955934414792162,-0.21035782222358823,0.025426740004832363,-0.11657807402914844,0.15788405416308568
하의_소재_데님,상의_소재_린넨,0.36291199040305516,0.03410657341195051,0.009844572415937312,0.02712661106899166,0.7953484726051911,1.0,-0.002533112026821568,0.9928254154935531,-0.2876911242442788,0.025426740004832363,-0.007226431147393842,0.15788405416308568
하의_소재_우븐,상의_소재_린넨,0.43546962572465464,0.03410657341195051,0.012037452297296181,0.027642461347941186,0.8104731312074762,1.0,-0.0028149244611563647,0.9933521242885922,-0.2929030127854537,0.02630914295335915,-0.006692365726976054,0.1902894462273749
상의_소재_린넨,하의_소재_우븐,0.03410657341195051,0.43546962572465464,0.012037452297296181,0.3529364311068086,0.8104731312074763,1.0,-0.0028149244611563647,0.8724496346486947,-0.19491479343622659,0.02630914295335915,-0.14619796981480238,0.1902894462273749
하의_소재_린넨,상의_소재_린넨,0.03785950711103896,0.03410657341195051,0.01049665840324227,0.27725290697674415,8.129016762487147,1.0,0.009205400344619358,1.3364196631323841,0.9114925512149615,0.17076227563672172,0.2517320512509242,0.29250673745094063
상의_소재_린넨,하의_소재_린넨,0.03410657341195051,0.03785950711103896,0.01049665840324227,0.3077605679251371,8.129016762487149,1.0,0.009205400344619358,1.3898955308066148,0.9079509895708303,0.17076227563672172,0.28052146522144866,0.29250673745094063
상의_소재_스판덱스,하의_소재_스판덱스,0.003962041441852915,0.015680329289666502,0.001513279717374377,0.3819444444444444,24.358190277046653,1.0,0.0014511536029068184,1.5926071076661577,0.9627605441250958,0.08347245409015025,0.37209874602065374,0.23922630188532099
하의_소재_스판덱스,상의_소재_스판덱스,0.015680329289666502,0.003962041441852915,0.001513279717374377,0.09650815932619757,24.358190277046653,1.0,0.0014511536029068184,1.1024316033837407,0.9742221713995298,0.08347245409015025,0.0929142479854014,0.23922630188532099
상의_소재_스판덱스,하의_소재_데님,0.003962041441852915,0.36291199040305516,0.0011693525088802006,0.2951388888888889,0.8132519638193918,1.0,-0.00026851983684203127,0.903848998837045,-0.1873517092391878,0.003197532257457774,-0.10637949622854002,0.1491805134361048
하의_소재_데님,상의_소재_스판덱스,0.36291199040305516,0.003962041441852915,0.0011693525088802006,0.003222137983320698,0.8132519638193918,1.0,-0.00026851983684203127,0.9992577047637924,-0.264943026699582,0.003197532257457774,-0.0007428466477354866,0.1491805134361048
상의_소재_실크,하의_소재_데님,0.01526761663947349,0.36291199040305516,0.002396484788787423,0.15696521895837087,0.4325159352934112,1.0,-0.0031443163545547058,0.755707859182011,-0.5712563488601688,0.006377308204835332,-0.32326267068654607,0.08178435322444699
하의_소재_데님,상의_소재_실크,0.36291199040305516,0.01526761663947349,0.002396484788787423,0.006603487490523125,0.43251593529341126,1.0,-0.0031443163545547058,0.9912782770627375,-0.6731443084773112,0.006377308204835332,-0.008798460673531325,0.08178435322444699
상의_소재_실크,하의_소재_우븐,0.01526761663947349,0.43546962572465464,0.00956117639613811,0.6262389619751306,1.4380772503547665,1.0,0.0029125930924390796,1.510404554895801,0.30935010261698426,0.021672019707505687,0.3379257254232873,0.32409748706574765
하의_소재_우븐,상의_소재_실크,0.43546962572465464,0.01526761663947349,0.00956117639613811,0.021956012156364713,1.4380772503547663,1.0,0.0029125930924390796,1.0068385426422768,0.5396114677334737,0.021672019707505687,0.006792094613631178,0.32409748706574765
상의_소재_메시,하의_소재_데님,0.0025835811902082547,0.36291199040305516,0.0010235273724786696,0.39616613418530355,1.0916314276233086,1.0,8.591478037229768e-05,1.0550716772690145,0.0841573224676339,0.0028082465821676343,0.0521970956623194,0.19949322630417565
하의_소재_데님,상의_소재_메시,0.36291199040305516,0.0025835811902082547,0.0010235273724786696,0.0028203184230477635,1.0916314276233086,1.0,8.591478037229768e-05,1.0002374067955988,0.13175557211537064,0.0028082465821676343,0.00023735044698983932,0.19949322630417565
하의_소재_니트,상의_소재_저지,0.01889673654350404,0.28572096772862215,0.0013949687576523804,0.07382061735585323,0.2583661183241129,1.0,-0.0040042250944704125,0.7712102489608275,-0.7452725081057548,0.004600475473204726,-0.2966632657533493,0.03935144691279589
상의_소재_저지,하의_소재_니트,0.28572096772862215,0.01889673654350404,0.0013949687576523804,0.004882276469738553,0.2583661183241129,1.0,-0.0040042250944704125,0.9859167817612091,-0.8007454015642184,0.004600475473204726,-0.014284388398007724,0.03935144691279589
하의_소재_니트,상의_소재_니트,0.01889673654350404,0.18616642224906382,0.014034981524230359,0.7427198602213162,3.98954790691344,1.0,0.010517043689743072,3.1632195879985447,0.7637779433098564,0.0734707398925521,0.683866398717919,0.40905464797297375
상의_소재_니트,하의_소재_니트,0.18616642224906382,0.01889673654350404,0.014034981524230359,0.07538943572463125,3.9895479069134394,1.0,0.010517043689743072,1.0610989116541205,0.9207595425200292,0.0734707398925521,0.057580788165049454,0.40905464797297375
하의_소재_니트,상의_소재_우븐,0.01889673654350404,0.35813552933148807,0.0022396539817140784,0.11852067559697146,0.33093805526139086,1.0,-0.0045279387629314155,0.7281673578710505,-0.6732723538844709,0.005975715397377733,-0.373310667102284,0.06238716241973277
상의_소재_우븐,하의_소재_니트,0.35813552933148807,0.01889673654350404,0.0022396539817140784,0.006253649242494085,0.33093805526139086,1.0,-0.0045279387629314155,0.9872773497066204,-0.7590217106813293,0.005975715397377733,-0.012886602024406146,0.06238716241973277
하의_소재_우븐,상의_소재_벨벳,0.43546962572465464,0.002396484788787423,0.001012521701806856,0.002325125891666825,0.9702235134333131,1.0,-3.1074632221230955e-05,0.9999284747977798,-0.05156127196736427,0.0023177598347336468,-7.153031844067817e-05,0.21241399807786557
상의_소재_벨벳,하의_소재_우븐,0.002396484788787423,0.43546962572465464,0.001012521701806856,0.4225028702640643,0.9702235134333131,1.0,-3.1074632221230955e-05,0.9775466321944847,-0.02984588199968393,0.0023177598347336468,-0.022969101489419424,0.21241399807786557
