antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
베이지,브라운,0.19588614468111512,0.06545051893451652,0.01453055430583782,0.07417857107501015,1.1333534444429092,1.0,0.0017097044843770517,1.0094273602530761,0.14632594029521057,0.05887437043788452,0.009339315164503375,0.14809340393399703
브라운,베이지,0.06545051893451652,0.19588614468111512,0.01453055430583782,0.2220082367929839,1.1333534444429092,1.0,0.0017097044843770517,1.0335763093483008,0.12590314196076063,0.05887437043788452,0.03248556400201514,0.14809340393399703
블랙,브라운,0.2714826478847019,0.06545051893451652,0.009418777827766487,0.03469384839566845,0.5300775144407911,1.0,-0.008349902358003876,0.9681379109749475,-0.5489151315189611,0.02875836343181953,-0.03291069243736808,0.08930034780009785
브라운,블랙,0.06545051893451652,0.2714826478847019,0.009418777827766487,0.14390684720452726,0.5300775144407911,1.0,-0.008349902358003876,0.8509790666312531,-0.4868118625145001,0.02875836343181953,-0.17511703778880475,0.08930034780009785
화이트,브라운,0.4364285825098124,0.06545051893451652,0.01843032004840286,0.04222986483244022,0.6452181819168058,1.0,-0.010134157154719822,0.9757555041137153,-0.4938442340135229,0.03812259076377552,-0.02484689636294307,0.16191076068797502
브라운,화이트,0.06545051893451652,0.4364285825098124,0.01843032004840286,0.2815916565435098,0.6452181819168057,1.0,-0.010134157154719822,0.7844722609688342,-0.3704248076404324,0.03812259076377552,-0.27474233284550575,0.16191076068797502
블루,브라운,0.14716913076529267,0.06545051893451652,0.005191284382320545,0.035274274946963405,0.5389456878448198,1.0,-0.004441011597409581,0.9687203904654931,-0.500773768731077,0.025026877950731552,-0.032289616118719645,0.05729522167839415
브라운,블루,0.06545051893451652,0.14716913076529267,0.005191284382320545,0.07931616840982489,0.5389456878448198,1.0,-0.004441011597409581,0.9263015597457877,-0.47791232283127255,0.025026877950731552,-0.07956203838676247,0.05729522167839415
민트,화이트,0.01722024853007338,0.4364285825098124,0.0066670286538730045,0.38716216216216215,0.8871145879943768,1.0,-0.0008483800025736021,0.9196093692232388,-0.11463663956354016,0.014915660141607666,-0.08741823807717868,0.20121924792103948
화이트,민트,0.4364285825098124,0.01722024853007338,0.0066670286538730045,0.01527633367991682,0.8871145879943768,1.0,-0.0008483800025736021,0.9980259285760634,-0.18420111330575772,0.014915660141607666,-0.00197797609001313,0.20121924792103948
스카이블루,민트,0.13534766285545852,0.01722024853007338,0.0022688840968677765,0.016763378465506126,0.9734690202775309,1.0,-6.183629546780084e-05,0.9995353406753155,-0.03055708170370003,0.01509580027095026,-0.00046487533334292174,0.07426006761113144
민트,스카이블루,0.01722024853007338,0.13534766285545852,0.0022688840968677765,0.13175675675675674,0.9734690202775308,1.0,-6.183629546780084e-05,0.995864170407721,-0.02698331118003269,0.01509580027095026,-0.004153005716217121,0.07426006761113144
블랙,그린,0.2714826478847019,0.023066988318155728,0.0027653236941311533,0.010186005314437556,0.44158366813843153,1.0,-0.00349696337320725,0.9869864610190624,-0.6344791544076183,0.009477287076728807,-0.013185124107478819,0.06503415440164921
그린,블랙,0.023066988318155728,0.2714826478847019,0.0027653236941311533,0.11988230348886086,0.44158366813843153,1.0,-0.00349696337320725,0.8277499191337732,-0.5641628981402333,0.009477287076728807,-0.20809434937364146,0.06503415440164921
그린,화이트,0.023066988318155728,0.4364285825098124,0.009118199165360927,0.3952921395544346,0.905743013624794,1.0,-0.0009488938491021802,0.9319730308697041,-0.09626829714132662,0.020245686704241605,-0.07299242239532856,0.20809245153448444
화이트,그린,0.4364285825098124,0.023066988318155728,0.009118199165360927,0.02089276351453429,0.905743013624794,1.0,-0.0009488938491021802,0.9977793803144324,-0.15587193840304114,0.020245686704241605,-0.002225561811938764,0.20809245153448444
블루,그린,0.14716913076529267,0.023066988318155728,0.0022979723545199274,0.015614499743052535,0.6769197403530379,1.0,-0.0010967762656362112,0.9924292987115739,-0.35882723515411885,0.013683444763917274,-0.007628454035219181,0.05761809476433837
그린,블루,0.023066988318155728,0.14716913076529267,0.0022979723545199274,0.0996216897856242,0.6769197403530379,1.0,-0.0010967762656362112,0.9471917077074551,-0.3282050167974137,0.013683444763917274,-0.055752485861980394,0.05761809476433837
베이지,그린,0.19588614468111512,0.023066988318155728,0.0022688840968677765,0.011582667577440529,0.5021317658675,1.0,-0.0022496193141800687,0.9883811014194099,-0.5521811324015,0.010470923052139827,-0.011755484361148063,0.054971661657572723
그린,베이지,0.023066988318155728,0.19588614468111512,0.0022688840968677765,0.09836065573770492,0.5021317658675,1.0,-0.0022496193141800687,0.8918353668082178,-0.5037024521942073,0.010470923052139827,-0.12128318433803734,0.054971661657572723
네온,화이트,0.008425898633239734,0.4364285825098124,0.002325121394995268,0.27594936708860757,0.632289859435142,1.0,-0.001352181601880915,0.7783591255546296,-0.3696796496601977,0.00525416301489921,-0.28475400000923395,0.14063848867551673
화이트,네온,0.4364285825098124,0.008425898633239734,0.002325121394995268,0.0053276102624259065,0.6322898594351419,1.0,-0.001352181601880915,0.9968851167451916,-0.5078514179130033,0.00525416301489921,-0.0031246160690796853,0.14063848867551673
